id,dist_to_infra_km
99,0.22859183299576938
418,0.07619822786328034
377,0.6528156987135162
219,0.5154497101578215
450,0.2151598208417145
505,1.4843841638543203
77,0.6455334531830762
459,0.6997882534091117
315,0.2964172735099883
368,0.30186702832423856
496,0.5697061749116133
382,0.16100872850155212
363,0.12883975409677625
254,1.2900121581221735
182,0.6678521519671903
521,0.34792306474905477
563,1.0848999711507759
468,0.35469534414078707
375,0.1867284748382787
440,437.7007491046682
147,0.8127681924924709
331,0.46501277393310336
160,0.16261936064786242
540,0.592089224664137
473,0.28014491472859365
617,0.15785999981317506
555,0.48748238193074334
241,0.2562990358356107
299,0.4505090725712348
398,0.28194534567535967
94,0.6997378736333163
486,0.5807745440087986
545,0.3400788222554878
361,0.5864092667845353
504,0.489275120000136
248,0.5698843253030165
532,0.3712787607271849
325,0.3820336048264273
598,0.4619751733491916
148,0.3357900249969483
217,0.7312166609925613
253,0.5798786575718443
279,0.6716356805562375
581,0.2728395837787518
189,0.17296203690676606
502,0.2483132313761489
604,0.05761630666699587
98,0.35451922064623964
465,0.8036939171620097
275,0.5792019675421621
39,0.6911851370595411
492,0.15815149133288448
365,0.5792019675421621
402,0.6200411377395203
550,0.4593782532619577
11,0.9784975830812386
483,0.9379561955486335
10,0.6190951885191078
169,0.16382081053726932
14,0.01955256259055119
341,0.425614832945175
84,0.10187919579975198
434,0.08625865527966883
517,0.23938393306946104
526,0.09581918186246932
204,0.14435399791333114
340,0.11542397339388905
343,0.5003803439859134
413,0.265597742311235
501,0.4466026269885853
491,0.16576080991267286
263,2.9641870303701667
326,0.4766332773149671
455,1.1702189514142054
107,0.4971974430684442
549,0.6578220275913813
179,0.6298229523700231
322,0.18692201393745358
597,0.2255269803402448
357,0.2787840159235907
210,0.08044669828307707
366,0.9780052480108267
595,0.2668495441240602
68,0.26823527224765015
42,0.6247111875423523
565,0.03800441194319994
251,0.5721801694007695
246,0.454217640363967
82,1.3773353567880966
202,0.5163454607989647
499,0.9211909864512255
403,0.0
415,2.928667744632936
551,0.14223164815131634
589,1.1834084910288158
112,11.476423469214495
134,0.7325427129484979
164,0.2121387382918491
21,0.48658575731185344
205,0.07660146115854145
494,0.20330315497071097
288,2.1595309892459262
126,1.8594947489505078
291,5.159422781063944
121,0.38322368916216365
539,0.3771703497020902
285,0.5286159874018576
123,0.5317117536713943
183,0.15975243107195092
631,1.220087526999491
75,0.6572240156548906
489,8.676513946777876
70,4.32748378711839
274,0.5598626939835355
176,0.6878510647962308
165,0.6207808303520499
292,0.08994224220906297
128,0.9757133652076934
276,0.28234216290583614
523,0.13279726612999818
29,0.45046111062856553
407,0.238828152281136
520,0.605308390665753
137,0.055849688299089637
359,0.8064326004935527
312,0.39262864136851783
580,0.4091872937091373
353,1.1073006388560862
485,1.6909229309661344
618,0.06109931440452605
623,0.9641483356585107
158,0.212173771571692
562,0.3702696291030146
265,0.5979439069217866
507,0.49597647189665045
548,0.78630166064721
36,0.36177127512472723
194,0.3368084577246008
199,0.3932250174258103
228,5.669143335163838
347,0.5355452174766928
203,0.7971546082629093
414,0.23892023595834372
197,12.719715179975113
350,6.454348259001142
401,0.12679287734860303
223,0.3248420471410995
286,0.7264120496636922
428,1.2001177732911412
530,1.8834891609829894
490,1.149348313188255
271,0.15477385124824025
174,0.21576163190513778
632,0.7152312239656149
52,0.4966998840377976
171,0.20968214357359607
153,0.31745981493779935
301,0.45013448790911387
488,0.6144227360323402
35,2.2614579575599087
307,11.758162043592169
329,14.580078859991923
395,7.665140631100417
445,1.9619304289425923
86,0.23099087043985636
586,6.981855392132115
593,0.20028123337222856
321,0.06679511470862212
474,0.8818399356827276
575,1.3183954024301843
630,2.069757043481171
298,0.2938814545461688
69,0.7555632742054931
117,0.6254497372857786
190,0.04082502196966025
626,0.4365333511353313
335,0.10598565994286865
584,0.10378226787248321
553,0.41565200692220833
441,0.7702963039467497
399,0.6386905944611881
568,0.29923205299705535
608,0.19405888888674241
101,0.4802108588008161
53,0.019346291419784275
2,0.524238705747623
150,0.06978728142317553
155,0.10297019842168165
187,0.3986244597743845
289,0.3291902069391882
443,0.2775244574414108
389,0.8461246587116072
480,0.0
567,0.7837960448007351
120,0.12180711447572286
260,0.08793737471950476
421,0.3322215723487114
633,0.07788679309781922
110,0.18916326942698253
419,0.1108654647563197
561,0.03511531840305383
83,0.45216463187285166
201,0.06150186625804665
63,1.006952072397061
122,0.17799095291548722
471,0.9441214333033404
503,1.0732455791148638
510,0.40853040721628087
133,0.8977996130257747
585,1.4066686124360306
222,0.5972375759590576
356,0.27749062475915043
195,0.5635972011104096
17,0.08158253054147549
238,0.1571875316703264
294,1.4216658405544538
296,1.3296034429562975
560,1.8852277465870722
54,0.11354969909439969
97,1.15720351051671
351,0.08858993434863527
457,0.1575806465155223
476,0.22865664191927343
196,0.15936546686121517
599,0.4024576375336357
245,0.009736439983371988
376,0.5640171269934373
535,0.5642252239894326
65,11.334936501780557
349,0.17741017478484009
200,4.339282142851977
284,0.2846668861203684
313,5.83744135848853
393,6.442687977053886
152,5.455166515238959
113,0.2002666944957533
610,4.330254152261515
90,1.367458057403343
6,1.438906003261267
85,8.233799197476072
467,0.32566557178163597
514,0.39903815402071247
186,0.8841090535608471
270,0.818546784850602
482,0.5300333047155301
32,0.0
602,0.7813493807298024
542,0.373793486794866
157,1.0550749743465198
224,0.9773762705358376
297,0.6275121102551294
613,0.4750882437884422
33,0.33333554134273385
173,0.05990271692498694
454,0.4542983817922937
362,0.14155957351590143
409,434.4520630772825
87,4.0569275491238095
612,24.06388984137479
305,11.515458477961563
334,12.724083536567594
57,0.1419745783011489
154,0.040508232127768634
427,0.5334689529165603
252,0.28347709325052367
422,0.04268330257662423
144,0.3337750743347867
594,0.4824418269374912
236,0.836606853070006
336,1.3510985305569212
175,1.4082522629120853
256,2.374982051736573
125,0.5255070476839747
429,1.0563112213197448
458,0.27827299097432784
18,0.14128802675137017
132,0.7571368421888363
385,0.2802777510284354
364,1.6021700934074472
391,0.5419391118367592
306,0.47632094231824657
324,0.5064249830811761
243,0.10351504525191425
25,0.6012224710550481
487,0.587865695303027
527,0.8312374580068127
533,0.5646393074754774
163,0.6074513404730296
216,0.7931756554842572
62,0.47255497467099394
400,0.11780493201275893
295,0.06770083067030794
423,1.4114153779595238
159,0.5813149471299124
262,0.9801029314987266
23,1.2518271134845476
91,0.14739051233758646
500,1.5443084677419303
381,1.4568507814885936
515,1.0669133589085293
249,0.09544516881722885
444,0.5043618799935228
605,0.4895776041331446
572,0.5488289477724038
38,0.1800859373305388
48,0.2340229271310263
149,0.3766731712207288
469,1.3071426657206793
554,0.6210730370710912
145,0.17918825379430306
220,0.1345945633650437
337,2.023043845370496
114,0.0
635,4.723032239191278
579,7.365396400692091
378,7.383963881346416
162,0.1061294875347547
511,0.0
558,10.778890731984605
27,0.16350383245426967
397,0.13659556950858617
508,0.07025134715896147
512,0.5371379933355883
537,0.25642667945683
410,0.3440368710652156
625,0.0
89,0.11843964935204448
330,0.3464907570689179
470,0.3007946530343706
620,0.4446558506311238
41,0.02138447030846299
348,1.0632145525640324
416,0.16549648901220293
267,0.3656637907399041
170,0.5731250183970741
49,1.6650206307630844
547,0.5712361717236559
466,0.7897320427080219
528,0.2756934071601766
559,0.45376290591042523
261,0.9519479919220067
178,3.854069231800191
250,15.689587613381734
412,2.1271047578381914
566,1.0339595592972417
79,2.163423206875136
258,0.4743572940381824
192,6.2532553079139
317,16.821344390822922
541,13.655210108165473
100,7.62831994849974
384,7.571887789310451
437,6.7026704300614455
614,10.545891026000962
56,1.1862866560615657
71,1.5119578256427053
103,21.593220715412095
392,0.582147064360946
475,13.624815755212797
609,424.9788332186655
43,8.289388087937283
244,5.208092842604665
383,5.769902222543709
590,425.01379890526437
198,2.1341802800062237
442,9.85622979436435
493,7.058056903293007
181,10.025332639208116
66,0.5209821282980649
9,0.14882437454263936
111,0.6430513452642636
143,0.5599888908101753
352,0.17537519998464243
73,0.35422962104797984
513,1.2831368762567141
34,0.03918284713160057
131,1.071881809092434
166,0.4767895113770642
237,0.35337813633382803
19,4.624259897100508
168,0.0
209,0.6701290904131779
310,0.0
472,0.02854983339812243
546,0.7805087775421706
193,0.6087855353039364
461,1.8062587490622275
302,0.8214182131285956
185,0.22426391818637514
282,0.009607160806259268
342,6.101432828142538
339,1.5900072639707266
135,0.5613966637463673
221,0.06548610353475423
281,0.40245792240056416
456,0.03514990111943495
172,0.7158687430325313
227,0.17096331592166247
379,0.2158482829725709
497,0.5386781619225557
180,0.009788496264424497
272,0.4221557157782633
332,0.6151727968873562
22,0.5918787143030813
105,0.7584129276779362
328,3.9290157777601022
64,0.14475839825711945
615,4.87947650856315
211,1.4720104704463757
61,0.16007726567988603
621,1.6791805609469779
1,0.018816422063129123
208,0.09696450675411267
420,0.2112399958662579
141,0.4126972868060915
574,0.9367495762437444
578,0.7445355165309286
372,4.696929961222628
556,1.98748971817524
430,1.2422459557663772
506,1.4248758790152092
509,3.78885754823342
218,0.2036747088844969
225,0.1960159936724313
266,0.07258410953613277
484,0.10308565511429918
96,1.054172670209071
426,0.26981247144057857
552,0.6605583035179382
283,1.3341879052331183
534,0.7996837031510953
628,0.21543183663507562
314,0.009613265774190102
76,0.27985104345277406
257,0.19284791613108895
311,0.18230864308971984
380,0.19231464522401606
293,0.048071352298476054
619,0.32946084237018736
78,0.04817976374687396
371,0.3372719801179648
28,0.24635904177809326
273,0.43344295435239727
519,0.009655066358989169
591,0.15479061467603478
452,1.0452004943853785
309,0.1811472645640707
3,0.16470653044973815
26,0.4895743727016867
37,0.48302503921337253
115,0.0
161,0.8234034827532346
239,1.2748827123213262
240,0.3207717003086028
304,0.7530436905981259
622,0.910612894788097
8,0.18652011429467602
462,0.2606633465044068
424,0.4627049303493319
592,0.39361396459602394
367,0.3799365793208523
167,0.13029475890222023
277,0.8273184779655016
557,0.10905322016282169
215,3.7129382200579912
130,0.19650719828925398
146,3.307113253171929
479,0.44335842753546895
318,0.05922624251743795
481,1.528158751856478
188,3.342956405145434
233,1.067795557463629
58,4.475557041661745
46,0.6426303732913935
448,0.7450595199465204
536,0.19299959158977723
255,0.5410742391886141
588,0.03471458254849268
333,0.10785267841407031
247,0.3334913680576601
390,0.5046014390632348
453,0.5425694113630537
45,0.5218386028604081
51,0.271503525740912
60,0.4117820832955581
108,0.0
118,0.5119580818540553
156,0.34834536916086645
264,0.7033513000845071
303,0.6081786377888051
360,0.281694205634907
538,0.712289521079241
577,0.26204378341698975
587,0.2839161620975807
600,0.44408064485293164
601,0.40871567594269187
607,0.8066811395035145
4,1.581875935639007
7,0.3475832094753072
12,0.31264707526567426
55,0.3092969488526844
67,0.6743159102211246
74,0.1943933088995655
80,1.2678527575120206
92,0.4169576547560678
102,1.8376136700614545
116,0.37910612807577315
138,0.17464848948430783
151,0.26695694974236406
191,0.17699049030770775
214,0.22359862854525045
226,0.9330122398154195
230,0.20778448503086908
234,0.6410831293188151
269,0.6397565447169561
320,0.44878602842251114
323,0.2420981161448419
374,0.14207366612157443
394,0.034159256951963306
404,0.5662853471043487
406,0.6404181405494952
435,0.15301943330204373
446,0.1470390777547346
449,0.2209157084594498
464,0.20097307759369282
498,0.41129190619861733
522,0.27539677789835243
529,0.0951875103795828
569,0.377176107087593
573,0.08734731529752393
576,0.6387844478030167
16,0.6832249385342517
611,0.07779889262767047
624,0.11360740157716502
106,0.7240251609055224
119,1.6405464070414517
127,1.179577013429245
232,0.0
408,0.8538031839318062
432,0.15670172052175285
436,0.17069720239207198
463,1.3400858514954768
596,0.18936346944321206
13,0.5331374806203251
20,0.31737943856379747
30,0.26720058536008573
59,0.5716752339305942
72,0.441519998324298
88,0.27788452837725636
95,0.6613123937234847
124,0.6061135510547144
177,0.6278830757753332
212,0.48991874114469697
231,0.3777704014700022
280,0.6887639201562793
290,0.5075938634653311
308,0.21114750107901836
344,0.6382778639966223
354,0.33777767801562175
355,0.3045409022328733
373,0.3207495345768633
386,0.5448653178115055
387,0.2070650438036741
388,0.38243051453787924
417,0.37788721436480954
425,0.6728538839650627
431,0.6612609266737653
438,0.424200800077771
477,0.26720058536008573
524,0.18040127012647283
525,0.7497462752893014
531,0.46310718809977214
543,0.6401987486393576
544,0.2928505342483533
570,0.6050219409841809
616,0.23146134607899163
40,0.881897766632633
235,0.11539338129324864
268,1.2090334821597275
495,2.8211746551228694
15,0.39656312295250024
24,0.6313385256735358
136,0.24148334741142372
213,0.05990371608001721
287,0.18221183873394367
327,1.165376794732052
346,1.755927112296208
439,0.5595508105649405
516,0.07213360174179674
139,0.6236454388695964
207,2.198257742970631
259,1.7319513541211233
369,1.8812173048150194
433,1.7319513541211233
627,2.0223444323788735
451,0.6016992326406639
564,0.30756002420267303
583,0.16142225972603216
47,0.8011624478881852
50,0.5612223440990133
104,0.21227548609331878
184,0.22761430656373569
278,0.3498200461844981
582,0.5772120319103756
140,0.43250892444730255
358,0.43250892444730255
411,0.43250892444730255
447,0.43250892444730255
571,1.5135368922727421
603,1.5164538877917877
606,0.5134193414412974
5,0.06069723467238849
31,0.32184783048160787
44,0.24164365996543186
81,0.3238744712009625
93,0.5818883691679819
129,0.32642186046211547
370,0.09336726680328036
396,0.1972218551959472
460,0.2577892319045493
478,0.08584473020079376
518,0.4800293467451467
109,0.06902136762070439
229,0.5955573988251764
242,0.7729292933855899
300,1.8590785995086387
319,1.3574072672325508
338,2.6623457271557616
345,0.1341413985126213
629,0.04742592305686216
142,0.039099802696725354
206,0.13807655190433682
316,0.15639806968492892
405,0.13807655190433682
634,0.028449212850129826
